gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM
JAKMIP1	0.0	0.0	0.0	0.0	0.0	0.0
LOC285484	0.0	0.0	0.0	0.0	0.0	0.0
WFS1	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R2C	0.0	0.0	0.0	0.0	0.0	0.0
MAN2B2	1.922653	1.301371	1.233944	1.451914	2.166863	2.769864
MRFAP1	307.52652	317.246765	238.01767	326.683167	106.085297	158.516891
LOC93622	7.271441	10.109727	5.588029	15.741864	1.571015	1.638057
S100P	453.88562	461.203705	348.035034	258.072174	261.716705	195.052734
MRFAP1L1	102.908806	79.203705	54.444077	59.368416	33.719196	35.237591
BLOC1S4	19.033466	20.711296	14.322457	19.405649	22.351746	24.164078
KIAA0232	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D14	0.0	0.0	0.0	0.0	0.0	0.0
LOC100129931	0.0	0.0	0.0	0.0	0.0	0.0
CCDC96	0.400112	0.0	0.0	0.0	0.0	0.225226
TADA2B	5.825449	4.578642	2.877859	4.316346	5.640875	5.769747
GRPEL1	70.295776	69.766029	70.338585	60.627277	58.684044	35.724049
FLJ36777	0.0	0.0	0.0	0.0	0.0	0.0
SORCS2	0.0	0.0	0.0	0.0	0.0	0.0
MIR4798	0.0	0.0	0.0	0.0	0.0	0.0
PSAPL1	0.0	0.242701	0.0	0.0	0.0	0.0
MIR4274	0.0	0.0	0.0	0.0	0.0	0.0
AFAP1-AS1	0.313805	1.389341	0.533594	0.576248	3.297363	0.334237
AFAP1	1.759183	2.774396	0.112286	1.38762	1.361693	5.07087
ABLIM2	0.0	0.0	0.81864	0.061726	0.0	0.0
SH3TC1	2.889324	4.505631	10.881124	5.114999	12.090706	18.996885
HTRA3	0.0	0.0	0.0	0.0	0.0	0.0
ACOX3	0.0	0.354723	1.065488	0.0	0.263348	0.0
TRMT44	2.190038	1.18453	4.643479	4.552026	6.079463	7.069569
GPR78	0.0	0.0	0.0	0.0	0.0	0.0
CPZ	0.0	0.0	0.0	0.0	0.0	0.0
HMX1	0.0	0.0	0.0	0.0	0.0	0.0
LOC650293	0.0	0.0	0.0	0.0	0.0	0.0
USP17L25	0.0	0.0	0.0	0.0	0.0	0.0
USP17L24	0.0	0.0	0.0	0.0	0.0	0.0
USP17L26	0.0	0.0	0.0	0.0	0.0	0.0
USP17L27	0.0	0.0	0.0	0.0	0.0	0.0
USP17L28	0.0	0.0	0.0	0.0	0.0	0.0
USP17L29	0.0	0.0	0.0	0.0	0.0	0.0
USP17L5	0.0	0.0	0.0	0.0	0.0	0.0
USP17L6P	0.0	0.0	0.0	0.0	0.0	0.0
DEFB131	0.0	0.0	0.0	0.0	0.0	0.0
MIR548I2	1.556103	0.0	0.0	0.0	0.0	0.0
DRD5	0.0	0.0	0.0	0.0	0.0	0.0
SLC2A9	0.0	0.0	0.0	0.0	0.0	0.0
WDR1	0.0	0.0	0.0	0.0	0.152494	0.0
MIR3138	0.0	0.0	0.0	0.0	0.0	0.0
ZNF518B	5.176457	2.231583	3.221003	3.731786	0.619825	1.900936
CLNK	0.0	0.0	0.0	0.0	0.0	0.0
MIR572	0.0	0.0	0.0	0.0	0.0	0.0
HS3ST1	3.722133	1.62434	0.806585	0.560351	0.134798	0.0
RAB28	0.0	3.048084	0.0	0.0	0.0	0.0
LOC285547	0.0	0.0	0.0	0.0	0.0	0.0
NKX3-2	0.0	0.0	0.0	0.0	0.0	0.0
LOC285548	0.0	0.0	0.0	0.0	0.0	0.0
BOD1L1	8.415232	2.93325	4.651448	5.844345	1.66044	1.551965
LOC152742	0.0	0.0	0.0	0.0	0.0	0.0
LOC441009	0.0	0.0	0.0	0.0	0.0	0.0
CPEB2	0.0	0.0	0.00078	0.0	0.0	0.0
C1QTNF7	0.224977	0.0	0.0	0.0	0.0	0.0
CC2D2A	0.0	0.0	0.0	0.0	0.0	0.0
FBXL5	0.0	0.0	0.0	0.0	0.0	0.01663
FAM200B	3.585538	1.451213	0.940612	1.663137	0.83238	1.513089
BST1	1.082403	0.339297	0.896079	0.0	0.0	0.594564
CD38	1.418482	0.0	0.096124	0.0	0.0	0.0
FGFBP1	0.0	0.0	0.0	0.465332	0.0	0.0
FGFBP2	0.0	0.0	0.0	0.139966	0.116358	0.0
PROM1	1.358936	0.0	0.0	0.759639	0.127398	0.0
TAPT1	2.508348	2.092607	1.459117	1.56282	0.329789	1.022175
TAPT1-AS1	0.0	0.0	0.382789	0.199978	0.0	0.047986
LDB2	0.0	0.0	0.0	0.0	0.0	0.0
QDPR	27.357615	31.319031	24.478842	30.132416	23.073593	17.097006
CLRN2	0.0	0.0	0.0	0.0	0.0	0.0
LAP3	36.487152	25.007362	36.83625	24.769209	13.18609	10.128823
MED28	74.374161	53.403057	70.234062	58.146984	77.679573	61.330654
FAM184B	0.532063	0.404738	0.469664	0.672706	0.597229	0.881839
DCAF16	3.269314	5.081493	1.334889	3.619811	3.033079	2.77826
NCAPG	25.128881	11.858665	20.705925	24.547432	2.431368	6.969514
LCORL	2.099991	0.463382	0.35467	0.428965	0.07307	0.053223
SLIT2	0.0	0.20183	0.066552	0.0	0.0	0.0
SLIT2-IT1	0.0	0.0	0.0	0.0	0.0	0.0
MIR218-1	0.0	0.0	0.0	0.0	0.0	0.0
PACRGL	0.0	1.498786	1.124727	1.266963	0.0	0.219541
KCNIP4	0.0	0.0	0.0	0.0	0.0	0.0
KCNIP4-IT1	0.0	0.0	0.0	0.0	0.0	0.0
LOC100505912	2.219173	0.0	0.0	0.0	0.284718	0.558882
GPR125	11.847869	12.195632	18.110575	8.013555	8.513401	7.741753
GBA3	1.06986	0.0	0.0	0.0	0.0	0.0
MIR548AJ2	0.0	0.0	0.0	0.0	0.0	0.0
PPARGC1A	0.331109	0.0	0.0	0.0	0.0	0.0
MIR573	0.0	0.0	0.0	0.0	0.0	0.0
DHX15	104.521133	75.975914	85.062698	95.57518	13.94596	27.742798
SOD3	0.0	0.336244	0.0	0.295164	0.0	0.0
CCDC149	0.0	0.0	0.0	0.0	0.0	0.0
LGI2	1.107437	0.383187	0.060111	0.0	0.0	0.0
SEPSECS	2.046902	1.417207	1.005337	1.377373	0.589431	0.435119
LOC285540	0.190735	0.106752	0.0	0.10364	0.0	0.0
PI4K2B	10.955722	1.898781	2.155002	4.820801	1.135442	1.013336
ZCCHC4	1.919279	0.674027	2.548247	1.729642	0.36419	0.485053
ANAPC4	25.709108	7.277174	11.934902	16.436638	2.254251	4.603922
SLC34A2	0.0	0.733489	0.0	0.0	0.0	0.757613
SEL1L3	0.139259	0.143854	0.050914	0.0	0.0	0.225134
SMIM20	37.849564	16.366789	7.903101	36.944145	2.959976	5.248916
RBPJ	0.038435	0.0	0.064705	0.0	1.402456	1.804945
CCKAR	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D19	0.0	0.05152	0.317217	0.074289	0.12362	0.086414
STIM2	0.028949	2.394171	0.0	1.731767	0.674228	1.146134
MIR4275	0.0	0.0	0.0	0.0	0.0	0.0
PCDH7	0.131633	0.0	0.0	0.0	0.0	0.0
ARAP2	0.166337	0.063728	0.083893	0.109678	0.0	0.028543
DTHD1	0.0	0.0	0.0	0.0	0.0	0.0
MIR4801	0.0	0.0	0.0	0.0	0.0	0.0
KIAA1239	0.043553	0.166052	0.198127	0.0	0.0	0.0
C4orf19	84.90551	48.458584	42.988781	15.321655	2.450934	11.699677
RELL1	1.831638	2.119264	3.782681	0.868075	0.0	0.0
PGM2	29.556276	20.0506	14.977678	24.05802	6.473733	6.9593
TBC1D1	11.937538	24.953272	21.226019	42.731411	38.762943	50.726254
PTTG2	0.0	0.0	0.165217	0.0	0.0	0.359195
FLJ13197	0.0	0.0	0.0	0.0	0.0	0.0
KLF3	12.670026	5.257364	11.430454	3.59711	1.750337	3.02894
TLR10	0.0	0.0	0.0	0.0	0.0	0.0
TLR1	0.075995	0.0	0.313197	0.0	0.0	0.0
TLR6	0.0	0.0	0.092817	0.0	0.0	0.0
FAM114A1	0.313359	0.0	0.0	0.0	0.0	0.0
MIR574	0.0	0.0	0.0	0.0	0.0	0.0
TMEM156	0.0	0.0	0.0	0.0	0.0	0.0
KLHL5	0.0	0.0	0.0	0.0	0.0	0.0
WDR19	1.103962	0.912057	0.725145	1.852307	0.462542	0.40252
RFC1	7.23926	12.145018	9.925306	7.958408	2.354007	3.068478
KLB	1.371506	0.165803	0.062871	0.13267	0.062759	0.0
RPL9	1838.369141	1078.831909	792.704041	1485.674683	269.961334	501.285675
LIAS	13.6526	24.580416	14.482387	27.561989	16.029301	9.881779
LOC401127	0.0	0.0	0.0	0.0	0.0	0.0
UGDH	0.0	0.0	0.0	0.0	0.0	0.0
SMIM14	4.096557	1.958856	2.173039	2.309208	1.084777	1.537604
UBE2K	7.295584	4.747694	3.224416	4.010842	0.0	0.0
PDS5A	27.84354	14.580875	10.196433	17.296656	2.839016	5.981405
LOC344967	0.0	0.627978	0.0	0.0	0.0	0.0
N4BP2	10.467925	4.485394	2.955917	6.782622	2.25387	2.050554
RHOH	0.0	0.0	0.0	0.0	0.0	0.492918
CHRNA9	0.0	0.0	0.0	0.0	0.069423	0.0
RBM47	1.277502	2.671307	0.027525	3.012767	0.0	0.0
MIR4802	0.0	0.328796	0.0	0.0	0.0	0.64655
NSUN7	0.792965	0.74492	0.945921	2.691041	1.377283	0.913178
APBB2	0.0	0.0	0.0	0.0	0.0	1.205178
UCHL1	3.118158	2.783966	3.886557	5.483685	4.75606	6.36072
LIMCH1	0.0	0.0	0.0	0.0	0.0	0.0
PHOX2B	0.0	0.0	0.0	0.0	0.0	0.0
TMEM33	23.525227	16.171812	7.451428	10.486506	9.567659	11.490737
DCAF4L1	0.769757	0.263377	0.206872	0.278953	0.198728	0.210413
SLC30A9	21.120235	9.353627	8.017713	12.584743	2.115527	5.408405
BEND4	0.0	0.0	0.0	0.0	0.0	0.0
SHISA3	0.293207	0.117682	0.0	0.0	0.0	0.0
ATP8A1	0.0	0.0	0.0	0.0	0.0	0.0
GRXCR1	0.0	0.0	0.0	0.0	0.0	0.0
KCTD8	0.0	0.0	0.0	0.0	0.0	0.0
YIPF7	0.0	0.0	0.0	0.0	0.0	0.0
GUF1	23.083738	10.502928	10.603351	15.582443	5.477976	7.616316
GNPDA2	1.451724	0.158535	1.849089	0.92958	0.213532	1.062189
GABRG1	0.048051	0.0	0.0	0.0	0.0	0.0
GABRA2	0.0	0.0	0.0	0.0	0.0	0.0
COX7B2	21.524969	38.133015	32.153519	27.51804	6.493045	9.150529
GABRA4	0.0	0.0	0.0	0.0	0.0	0.0
GABRB1	0.0	0.0	0.0	0.0	0.0	0.0
COMMD8	14.077443	8.110897	7.603021	9.081114	3.33692	6.635959
ATP10D	0.439232	0.146924	2.04125	0.087899	0.0	0.0
CORIN	0.234307	0.0	0.0	0.0	0.0	0.0
NFXL1	9.364564	7.048661	4.410558	9.664154	1.798982	2.220166
CNGA1	0.541431	0.857341	0.0	0.0	0.0	0.0
NIPAL1	3.545432	2.604746	0.779038	3.246026	1.199289	1.442446
TXK	0.180889	0.0	0.0	0.046881	0.0	0.0
TEC	1.271235	0.0	0.0	0.608343	0.0	0.0
SLAIN2	13.332891	6.004555	6.438151	5.797839	4.734433	3.658162
SLC10A4	0.255432	0.361509	0.180268	0.0	0.0	0.063119
ZAR1	0.0	0.0	0.132542	0.0	0.0	0.0
FRYL	3.322181	1.506823	1.675634	2.089012	0.494223	0.970393
OCIAD1	3.642135	0.701733	2.098401	3.238202	0.407312	0.746891
OCIAD2	0.54672	1.25411	1.976633	1.6903	0.178344	0.790416
CWH43	0.0	0.0	0.0	0.0	0.0	0.0
DCUN1D4	5.635861	2.456842	1.572741	4.788774	0.893114	0.94034
LRRC66	0.0	0.0	0.0	0.138497	0.0	0.0
SGCB	8.21386	5.175954	5.722523	3.741792	0.902674	2.594511
SPATA18	1.124158	0.68712	0.802159	2.425864	0.0	0.407928
USP46	0.0	2.769228	0.0	0.0	0.799264	1.244086
DANCR	237.551376	419.610931	265.912994	410.386932	583.428833	235.486435
MIR4449	0.0	0.0	0.0	0.0	0.0	0.0
SNORA26	9.452609	7.318763	4.586271	14.492436	1.885227	4.976315
ERVMER34-1	0.912002	9.007601	6.225283	2.523611	3.14425	0.0
LOC152578	0.0	0.0	0.0	0.0	0.0	0.0
RASL11B	1.539757	1.345546	2.705009	4.813645	2.146654	5.325696
SCFD2	1.850908	2.900302	2.245211	2.423198	0.69647	0.904149
FIP1L1	53.670834	44.429337	35.836918	47.008331	5.08745	1.196442
LNX1	0.0	0.0	0.0	0.0	0.0	0.21571
RPL21P44	0.0	0.38737	0.0	0.0	0.0	0.045302
CHIC2	4.608493	2.422846	2.173564	1.614169	1.631737	1.614864
GSX2	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRA	30.218264	6.307796	3.214454	0.741731	0.052147	0.096875
KIT	6.540754	0.32108	0.219596	0.210086	0.0	0.120666
KDR	0.14313	0.0	0.0	0.0	0.0	0.0
SRD5A3	6.558779	5.752102	6.943761	9.959702	1.236675	1.817501
SRD5A3-AS1	0.0	0.0	0.0	0.0	0.0	0.0
TMEM165	30.019794	19.097755	14.170955	24.048529	7.453576	9.029547
CLOCK	2.319504	2.196572	2.08815	2.71296	1.101781	0.301151
PDCL2	0.501768	0.0	0.0	0.327333	0.526661	0.785472
NMU	0.0	0.0	0.0	0.423338	0.0	0.0
LOC644145	0.0	0.0	0.0	0.0	0.0	0.0
EXOC1	9.896127	3.891691	2.106035	3.3692	0.53102	2.208595
CEP135	1.492148	1.377123	0.879473	1.606598	0.646419	1.144372
KIAA1211	1.049972	0.230907	0.160222	0.03211	0.135147	0.045083
AASDH	6.383759	2.861161	3.938563	4.679838	0.81087	1.119343
PPAT	23.110489	12.335555	6.251303	12.692596	4.43666	5.263567
PAICS	0.0	16.129864	0.0	0.0	0.0	0.0
SRP72	29.548916	24.044872	20.137758	28.857044	4.910227	9.20917
ARL9	0.0	0.0	0.257826	0.0	0.0	0.193346
HOPX	0.0	0.0	0.0	0.0	0.0	0.0
SPINK2	0.354352	0.0	0.0	0.0	0.0	0.0
REST	38.546196	11.476162	7.309947	10.518861	3.846469	4.858604
NOA1	25.382746	29.439899	28.102293	24.141695	9.689306	14.465136
POLR2B	41.345062	34.206749	41.086117	37.663662	5.893813	11.480251
IGFBP7	0.757296	0.0	0.0	0.0	0.0	0.0
LOC255130	0.16746	0.0	0.0	0.0	0.0	0.0
LPHN3	7.233795	8.373778	11.078847	2.204372	0.269973	1.774199
TECRL	0.0	0.0	0.0	0.0	0.0	0.0
LOC401134	0.0	0.0	0.0	0.0	0.0	0.0
EPHA5	0.0	0.0	0.0	0.0	0.0	0.0
LOC100144602	0.0	0.0	0.0	0.0	0.0	0.0
CENPC1	8.493938	1.644056	2.71093	4.211202	0.943434	2.771548
STAP1	0.142815	0.0	0.0	0.0	0.0	0.0
UBA6	5.519787	0.944399	2.327994	1.915239	0.508072	1.644773
LOC550112	1.419331	2.285566	4.808909	2.738594	0.644026	0.859149
GNRHR	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11D	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11A	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11F	0.0	0.0	0.0	0.0	0.0	0.116734
SYT14L	0.0	0.0	0.0	0.0	0.0	0.0
FTLP10	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11BNL	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11B	0.0	0.0	0.0	0.0	0.0	0.0
YTHDC1	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11E	0.707882	0.679645	0.283511	0.0	0.0	0.0
UGT2B17	0.522036	0.0	0.0	0.0	0.0	0.0
UGT2B15	0.113163	0.0	0.0	0.0	0.0	0.0
UGT2B10	0.0	0.0	0.0	0.0	0.0	0.0
UGT2A3	0.0	0.0	0.0	0.0	0.0	0.0
UGT2B7	0.0	0.0	0.101269	0.0	0.0	0.0
UGT2B11	0.0	0.0	0.0	0.0	0.0	0.0
UGT2B28	0.0	0.0	0.0	0.0	0.0	0.0
UGT2B4	0.0	0.0	0.0	0.0	0.0	0.0
UGT2A2	0.0	0.0	0.0	0.0	0.0	0.0
UGT2A1	0.0	0.0	0.0	0.0	0.0	0.0
SULT1B1	0.276397	0.0	0.0	0.0	0.0	0.0
SULT1E1	0.0	0.0	0.0	0.0	0.0	0.0
CSN1S1	0.0	0.0	0.0	0.0	0.0	0.0
CSN2	0.0	0.0	0.0	0.0	0.0	0.0
STATH	0.0	0.0	0.0	0.0	0.0	0.0
HTN3	0.0	0.0	0.0	0.0	0.0	0.0
HTN1	0.0	0.0	0.0	0.0	0.0	0.0
CSN1S2AP	0.0	0.0	0.0	0.0	0.0	0.0
CSN1S2BP	0.0	0.0	0.0	0.0	0.0	0.0
C4orf40	0.0	0.0	0.0	0.0	0.0	0.0
ODAM	23.926497	12.394533	12.456314	48.114063	1.170435	5.236152
FDCSP	0.0	0.0	0.0	0.0	0.0	0.0
CSN3	0.0	0.0	0.0	0.0	0.0	0.0
CABS1	0.0	0.0	0.0	0.0	0.0	0.0
SMR3A	0.0	0.0	0.0	0.0	0.0	0.0
SMR3B	0.0	0.0	0.0	0.0	0.0	0.0
PROL1	0.0	0.0	0.0	0.0	0.0	0.0
MUC7	0.0	0.0	0.0	0.0	0.0	0.0
AMTN	0.0	0.0	0.0	0.0	0.0	0.0
AMBN	0.0	0.264446	0.47535	0.0	0.0	0.0
ENAM	0.0	0.0	0.0	0.0	0.0	0.0
IGJ	0.0	0.0	0.0	0.0	0.0	0.0
UTP3	24.347939	8.22296	13.106162	14.619255	2.274722	5.664565
RUFY3	0.0	0.1948	0.183048	0.149559	0.0	0.119209
GRSF1	37.825245	0.014099	0.014467	24.854151	0.000488	0.0
MOB1B	0.0	0.053735	0.02303	0.322399	0.714319	0.995681
DCK	8.942554	1.034705	2.175912	1.490948	0.925171	1.63155
SLC4A4	0.0	0.0	0.0	0.0	0.0	0.0
GC	0.0	0.0	0.0	0.0	0.0	0.0
NPFFR2	0.0	0.0	0.0	2.107669	0.0	0.432396
ADAMTS3	0.749286	0.298145	0.047133	0.193075	0.082567	0.052084
COX18	2.029565	2.515692	1.763918	2.64351	1.036776	2.128787
ANKRD17	17.508566	14.301899	14.358985	13.960999	3.106389	5.19201
ALB	0.0	1.023327	0.0	0.0	0.0	0.0
AFP	0.0	0.0	0.0	0.0	0.0	0.0
AFM	0.0	0.0	0.0	0.0	0.0	0.0
RASSF6	0.0	0.0	0.0	0.0	0.0	0.0
IL8	0.0	0.0	0.0	0.0	0.0	0.0
CXCL6	0.0	0.0	0.0	0.0	0.0	0.0
PF4V1	0.0	0.0	0.0	0.0	0.0	0.0
CXCL1	0.0	0.0	0.0	0.0	0.0	0.0
PF4	0.0	0.0	0.0	0.0	0.0	0.0
PPBP	0.0	0.0	0.0	0.0	0.0	0.0
CXCL5	0.0	0.0	0.0	0.0	0.0	0.0
CXCL3	0.0	0.0	0.0	0.0	0.0	0.0
PPBPP2	0.0	0.0	0.0	0.0	0.0	0.0
CXCL2	0.0	0.0	0.0	0.0	0.0	0.0
MTHFD2L	0.307562	0.152344	0.645586	0.300155	0.0	0.659432
EREG	0.0	0.0	0.0	0.0	0.0	0.0
AREG	0.0	0.0	0.0	0.0	0.0	0.0
BTC	0.0	0.0	0.0	0.0	0.0	0.0
PARM1	0.28531	0.199097	1.667371	0.353328	0.0	0.155305
LOC441025	0.0	0.0	0.0	0.0	0.0	0.0
RCHY1	0.0	0.0	0.0	0.0	0.0	0.008093
THAP6	2.597516	0.744105	0.471862	0.387743	0.184161	0.119082
C4orf26	0.0	0.0	0.0	0.0	0.0	0.0
CDKL2	0.078202	0.0	0.0	0.0	0.028898	0.0
G3BP2	0.0	2.54654	0.0	0.0	0.0	0.0
USO1	31.991512	15.420309	14.816312	25.114656	4.220507	7.724272
PPEF2	0.0	0.0	0.0	0.0	0.0	0.0
NAAA	0.0	0.0	0.0	0.055463	0.0	0.0
SDAD1	25.214018	18.94198	17.680243	23.131842	2.541937	6.412499
CXCL9	0.0	0.0	0.0	0.0	0.0	0.0
ART3	0.0	0.0	0.0	0.0	0.0	0.0
CXCL10	0.0	0.0	0.0	0.0	0.0	0.0
CXCL11	0.0	0.0	0.0	0.0	0.0	0.0
NUP54	41.009071	11.05588	15.156142	18.347286	3.085929	6.240417
SCARB2	0.163415	0.0	0.0	0.384558	0.0	0.03444
FAM47E	0.0	0.0	0.0	0.0	0.0	0.0
FAM47E-STBD1	0.0	0.0	0.557921	0.0	0.0	0.105434
STBD1	0.0	0.0	0.0	0.0	0.0	0.0
CCDC158	0.0	0.0	0.0	0.0	0.0	0.0
SHROOM3	1.654853	1.309897	0.385484	2.88629	1.638563	0.849041
MIR4450	0.0	0.0	0.0	0.650028	1.048112	0.0
SOWAHB	0.789011	0.081537	1.327522	0.133999	0.0	0.0
SEPT11	52.10519	30.302973	21.568745	16.323929	6.021354	7.009744
CCNI	70.431168	104.453545	60.047703	103.559074	26.414322	27.245548
CCNG2	1.828309	1.0858	0.066817	0.484409	0.240847	0.629896
CXCL13	0.0	0.0	0.0	0.0	0.0	0.0
CNOT6L	1.614179	1.098301	0.53254	0.634932	0.136471	0.12109
MRPL1	47.260223	26.292559	18.691418	28.979721	7.851631	10.958526
FRAS1	0.0	0.0	0.0	0.0	0.0	0.0
ANXA3	128.522232	75.549156	71.247551	88.099144	11.970866	25.633236
LOC100505702	0.100089	0.0	0.0	0.0	0.0	0.0
BMP2K	4.589942	0.0	0.123457	1.314979	0.0	0.0
PAQR3	5.695121	1.614673	1.515482	2.653372	0.736992	1.840879
LOC100505875	0.647889	0.0	0.0	0.0	0.0	0.0
NAA11	13.870998	14.064784	16.591955	7.506382	7.003269	5.969927
GK2	0.0	0.0	0.0	0.0	0.0	0.0
LOC100506035	0.0	0.370211	0.0	0.0	0.0	0.0
PCAT4	0.0	0.0	0.0	0.0	0.0	0.0
ANTXR2	0.582452	0.945718	0.500381	0.399716	0.0	0.141418
PRDM8	0.0	0.0	0.0	0.0	0.0	0.0
FGF5	0.0	0.0	0.0	0.0	0.0	0.0
C4orf22	0.0	0.0	0.0	0.0	0.0	0.0
BMP3	0.0	0.0	0.0	0.0	0.0	0.0
PRKG2	0.0	0.0	0.0	0.0	0.0	0.0
RASGEF1B	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPD	51.572445	0.0	34.370987	45.178734	0.0	11.849781
HNRPDL	13.683272	5.859415	4.209207	7.205194	5.238072	5.173404
ENOPH1	88.943077	36.918423	26.353031	33.510342	17.534071	21.430079
TMEM150C	5.325862	0.503579	0.091609	0.353238	0.341878	0.171227
LINC00575	0.0	0.0	0.0	0.0	0.0	0.0
SCD5	0.0	0.038531	0.0	0.074217	0.080971	0.274622
MIR575	0.0	0.0	0.0	0.0	0.0	0.0
SEC31A	0.0	0.0	0.0	0.0	0.0	0.0
THAP9-AS1	6.106114	0.747821	0.250767	0.0	7.693069	5.786515
THAP9	3.361399	2.199491	1.404011	2.690744	0.234987	0.451529
LIN54	0.0	0.011203	0.0	0.0	0.0	0.010058
COPS4	34.200817	24.656723	23.603031	23.237476	3.135726	7.742511
PLAC8	16.448437	18.5804	7.483107	28.22307	20.431993	14.249836
COQ2	4.742527	5.430346	5.752869	5.725308	2.725423	2.568076
HPSE	0.0	0.0	0.0	0.0	0.0	0.0
HELQ	8.427059	3.383473	3.149657	3.77291	0.980108	2.238266
MRPS18C	55.002819	31.036726	26.139059	44.286339	20.409452	24.16337
FAM175A	25.410156	5.434423	2.481296	6.100317	2.061952	2.853771
AGPAT9	5.603822	3.553644	1.160896	3.427326	1.017769	0.724798
NKX6-1	0.0	0.0	0.0	0.0	0.0	0.0
CDS1	22.681036	10.813663	13.691679	13.278608	7.328168	6.782632
WDFY3	1.858476	1.656821	2.497557	1.526393	1.360703	1.30269
WDFY3-AS2	0.0	0.0	0.0	0.147962	0.0	0.0
ARHGAP24	6.504352	6.30167	6.326368	2.319613	0.300303	0.728977
MIR4451	0.0	0.0	0.0	0.0	0.0	0.0
MAPK10	0.0	0.0	0.0	0.0	0.0	0.0
PTPN13	0.0	0.0	0.0	0.0	0.0	0.0
SLC10A6	0.0	0.0	0.0	0.0	0.0	0.0
C4orf36	0.0	0.0	0.0	0.0	0.0	0.0
LOC100506746	0.220334	0.0	0.0	0.0	0.140107	0.0
AFF1	3.088608	2.738676	2.383611	0.270832	0.283679	0.739274
KLHL8	4.416867	1.149728	1.000617	1.131328	1.247678	1.074522
HSD17B13	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B11	15.707703	12.437513	8.145652	17.626522	2.984361	3.262485
NUDT9	0.0	0.0	0.096265	0.0	0.0	0.0
SPARCL1	0.0	0.026158	0.022572	0.0	0.044965	0.0
DSPP	0.0	0.0	0.0	0.0	0.0	0.0
DMP1	0.0	0.0	0.0	0.0	0.0	0.0
IBSP	0.0	0.0	0.0	0.0	0.0	0.0
MEPE	0.0	0.0	0.0	0.0	0.0	0.0
SPP1	5.996	3.837099	0.0	0.0	0.0	0.0
PKD2	0.848896	1.886533	0.388632	0.340802	0.183711	0.53249
ABCG2	66.920471	85.517014	80.735008	131.335175	16.643106	31.778397
PPM1K	0.466635	0.61733	0.115457	0.170437	0.0	0.0
HERC6	0.0	0.0	0.0	0.0	0.0	0.0
HERC5	9.161532	2.165049	3.455261	5.596561	0.744533	1.978514
PIGY	11.001519	14.542228	0.0	20.399355	0.0	1.577184
PYURF	31.2908	17.050423	19.034044	23.403603	7.350294	8.908587
HERC3	4.910759	4.127391	6.617169	6.704259	3.489729	4.030491
NAP1L5	0.498059	0.122127	0.0	0.348348	0.0	0.160812
FAM13A-AS1	1.736587	3.612486	1.640456	2.329782	3.211841	2.566796
FAM13A	0.0	0.0	0.0	0.0	0.0	0.0
TIGD2	7.33402	2.542858	3.564167	2.175669	0.16991	0.905481
GPRIN3	0.0	0.0	0.0	0.0	0.0	0.0
SNCA	0.0	0.0	0.0	0.0	0.0	0.0
LOC644248	0.0	0.0	0.0	0.0	0.0	0.0
MMRN1	0.0	0.0	0.0	0.0	0.0	0.0
CCSER1	0.0	0.0	0.0	0.0	0.0	0.0
GRID2	0.0	0.0	0.0	0.0	0.0	0.0
ATOH1	0.0	0.0	0.0	0.0	0.0	0.0
SMARCAD1	6.101372	3.970666	1.733341	4.918884	0.0	1.857794
HPGDS	0.0	0.0	0.0	0.0	0.0	0.0
PDLIM5	0.430659	0.39951	0.0	0.0	0.0	0.014787
BMPR1B	0.0	0.0	0.0	0.0	0.0	0.0
UNC5C	0.043692	0.069525	0.0	0.08174	0.0	0.046466
PDHA2	0.0	0.0	0.0	0.0	0.0	0.0
STPG2	0.0	0.0	0.0	0.0	0.0	0.0
RAP1GDS1	8.467555	11.379099	3.086444	3.836501	0.36442	2.312874
TSPAN5	2.863735	4.698291	5.975406	4.447879	1.450066	4.796999
EIF4E	0.0	0.0	0.0	0.0	0.0	0.0
METAP1	28.117876	14.606938	21.708765	20.91338	5.096806	7.8522
MIR3684	0.0	0.0	0.0	0.771752	0.0	0.0
ADH5	34.611542	33.16975	37.949821	31.548744	15.604782	14.364028
LOC100507053	0.044634	0.105414	0.0	0.0	0.0	0.0
ADH4	0.0	0.0	0.0	0.0	0.0	0.0
PCNAP1	0.606388	0.0	0.0	0.0	0.0	0.0
ADH6	0.041964	0.0	0.034726	0.0	0.0	0.0
ADH1A	0.0	0.0	0.0	0.0	0.0	0.0
ADH1B	0.0	0.0	0.0	0.0	0.0	0.0
ADH1C	0.0	0.0	0.0	0.0	0.0	0.0
ADH7	0.0	0.0	0.0	0.0	0.0	0.0
