gene_id	C4_e1_c1_count	C4_e1_c2_count	C4_e1_c3_count	C4_e1_c4_count	C4_e2_c1_count	C4_e2_c2_count	C4_e2_c3_count	C4_e2_c4_count	C4_e3_c1_count	C4_e3_c2_count	C4_e3_c3_count	C4_e3_c4_count	C8_e1_c1_count	C8_e1_c2_count	C8_e1_c3_count	C8_e1_c4_count	C8_e1_c5_count	C8_e1_c6_count	C8_e1_c7_count	C8_e1_c8_count	C8_e2_c1_count	C8_e2_c2_count	C8_e2_c3_count	C8_e2_c4_count	C8_e2_c5_count	C8_e2_c6_count	C8_e2_c7_count	C8_e2_c8_count
Gm10375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AI846148	0	1468	483	1056	4	269	1412	0	723	818	381	39	989	0	144	0	0	8	138	1923	407	74	89	216	0	916	152	57
Elfn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Elfn2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0610012G03Rik	4469	2747	2996	5158	5006	2576	5327	3371	11463	12729	5910	9960	3209	11183	4977	8817	6004	7328	6281	5956	5167	6236	4800	6091	5076	6090	5401	7225
Immt	613	768	1077	715	1412	1912	1526	3341	2151	1879	524	1093	1820	610	836	1494	1212	3120	5755	1894	2012	1669	479	1807	2109	1315	1711	1779
Jtb	53	199	6	205	501	244	269	565	290	171	251	1206	2573	1718	1360	1807	1147	653	2094	712	1034	1795	1722	1865	1219	1388	1788	3151
Gpr153	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmrt1	0	0	0	0	104	162	238	1333	0	0	53	0	0	0	75	632	0	352	592	0	0	32	0	0	155	0	0	0
Gpr151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmrt3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr157	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr156	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	9	0	0	0	0	0	20	0	24	0	0	16	14
Gpr155	619	0	0	0	0	223	0	0	115	0	9	0	0	798	0	0	0	0	0	0	0	0	0	0	102	0	0	0
Gpr158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700019B03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930567J20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reep1	68	95	0	250	1124	17	774	139	2266	4	72	512	2788	2025	2860	2624	212	1156	2323	2923	2053	2314	1777	1449	521	1414	868	481
Reep3	181	0	0	0	0	58	81	156	242	0	0	0	0	243	515	395	932	204	407	0	707	230	362	267	177	514	36	14
Reep2	0	0	32	0	0	0	0	40	95	147	0	0	0	0	0	0	12	270	0	0	0	0	0	57	0	0	0	0
Reep5	45	0	0	7	154	0	26	0	0	4	0	73	0	82	0	0	160	0	0	0	0	230	105	64	0	0	0	0
Reep4	663	0	3	0	0	41	0	0	0	0	68	0	3065	2158	381	1291	314	37	4799	1431	1444	0	230	503	1260	1107	0	0
Reep6	153	32	38	1135	1569	536	117	403	740	292	0	840	4	1014	156	852	256	806	421	8	28	468	535	265	68	795	696	655
Pdgfa	0	0	0	0	218	184	63	0	189	0	299	41	0	199	1172	0	346	321	4	10	216	444	1113	250	624	58	275	0
Pdgfb	0	0	0	0	0	0	0	0	0	0	0	0	505	0	238	0	0	169	0	0	64	75	0	0	0	0	0	0
Pdgfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdgfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snhg10	172	32	38	88	45	95	522	31	100	63	5	107	0	0	0	499	2	237	4	4	0	17	11	52	111	68	16	116
Snhg12	5	178	74	101	286	42	113	11	256	512	101	328	0	0	55	201	128	30	0	4	65	482	278	310	4	246	341	31
Vtn	6	14	22	34	0	0	0	0	110	0	0	990	25	55	18	0	0	0	0	0	0	33	43	0	5	0	65	332
Sucla2	1341	101	766	281	0	600	1024	2288	1053	205	312	1145	1453	5470	3440	1245	1362	2568	2531	1064	1394	892	1021	1375	1007	3651	1900	2721
Gtpbp8	0	176	0	0	0	141	0	0	0	0	106	0	0	0	377	568	0	0	14	0	0	171	312	249	0	0	0	91
Pdcd10	1115	1556	1727	1762	1752	1394	3759	2865	2180	5465	1055	2545	3226	2648	1428	1145	1513	1445	2091	1281	1134	2535	3672	2796	3061	1890	2445	3364
Pdcd11	666	1469	350	1877	1517	820	1345	1082	1111	216	534	2196	1297	2112	688	552	583	2200	168	506	910	1177	1385	1030	303	1102	1353	2094
Pacs1	350	0	0	0	0	0	0	0	0	209	0	4	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0
Pacs2	613	110	0	30	21	183	1025	0	96	81	266	956	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0
Ovch2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zufsp	350	0	0	0	227	0	830	0	126	0	307	0	0	21	673	117	487	0	853	12	53	249	303	362	54	131	0	62
Agap1	0	0	0	0	0	0	122	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
Agap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agap3	44	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2310050B05Rik	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm14511	1338	935	350	593	0	0	0	0	2	338	16	267	0	4	0	0	0	0	0	0	189	3	57	42	189	108	52	210
Gm11744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syt10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syt11	292	217	132	0	0	116	642	328	0	0	182	0	0	0	53	0	0	4	11	273	0	0	0	0	0	0	0	165
Irak1bp1	0	0	0	0	147	125	342	183	85	0	127	0	0	0	0	0	0	0	0	0	0	80	0	297	0	3	0	0
Cyp2t4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
Olfr916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir219-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir219-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hscb	38	0	0	0	11	136	396	98	88	13	0	35	0	187	454	796	209	490	8	119	46	219	144	129	4	29	295	106
Coa5	220	9	0	4	282	327	377	100	1019	674	92	961	1867	3495	401	588	232	17	3278	4097	1575	529	416	199	300	367	0	281
Coa4	0	0	473	0	556	172	0	210	0	0	180	620	0	0	226	2	645	4	4	0	8	257	553	347	115	260	4	296
Ica1l	0	0	41	0	224	9	0	685	23	4	41	132	0	0	0	112	137	0	5	341	0	210	0	31	0	0	149	223
Ngf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coa3	0	0	0	53	171	239	279	0	845	86	446	0	464	0	292	909	565	2692	1090	490	347	287	220	250	240	457	527	572
Sncg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sncb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Snca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	4	0	0	0	0	0	0	0	0
Taf5l	1487	1280	1045	21	1936	735	820	151	1905	1952	777	1681	1556	992	1382	1796	1388	636	1752	8	0	1381	1933	890	11	84	0	1383
Maneal	0	109	0	506	101	0	50	0	0	0	0	0	0	0	0	0	0	4	540	0	0	73	0	76	0	0	0	0
Gm12216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syt15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myeov2	385	738	668	529	1607	413	1736	204	1601	364	641	1519	860	1700	1801	1106	1550	2690	1643	1279	495	1495	1317	1208	596	737	381	488
Fam57b	0	892	526	378	406	251	0	0	215	0	26	730	96	352	27	0	593	8	0	1358	130	212	252	556	2438	586	467	265
Fam57a	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yars	1661	2860	2251	1436	4143	326	327	55	2310	1108	897	3716	1886	1517	5342	3355	3324	2530	3768	35	5884	5429	1101	2815	740	4341	3625	2997
Sdf2l1	323	82	0	324	296	172	128	1029	525	12	294	970	843	1588	202	308	489	796	0	1300	1712	399	461	523	646	768	159	8
Pllp	0	53	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tgfbrap1	575	4	26	0	23	41	210	39	274	3	325	317	0	302	42	292	76	0	282	0	0	0	0	117	0	132	0	4
Slc25a3	12186	8515	7886	7181	16364	8006	15559	11381	19320	24390	10208	19689	24754	24402	22801	30778	12857	16242	38133	28018	24775	33870	28652	31946	23128	25817	17993	25610
Slc25a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enah	82	0	0	0	0	10	38	17	18	142	15	213	518	570	397	231	667	158	822	1113	357	372	525	629	0	991	265	0
Slc25a5	1692	1196	3516	2945	2114	2573	1900	1714	4804	4500	3987	2902	4916	5026	2168	472	2271	4980	12408	7413	8242	6718	4688	10605	9095	9647	5245	4638
Slc25a4	820	22	597	509	6143	201	660	5202	1998	1404	837	1535	1560	1149	763	2618	358	109	4785	2207	872	1078	3325	2841	4	2944	535	22
Ilkap	0	254	350	150	0	150	24	668	0	4	479	0	736	0	0	393	0	0	15	0	106	128	334	146	113	0	224	0
Cd96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp5c	0	419	1327	97	0	291	500	53	0	8	5	4	615	577	482	212	152	677	0	477	3373	1732	220	1181	16	2334	1457	1097
Cd93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdhac2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pcdhac1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lyar	7397	4910	5869	5467	5635	6902	6343	4702	10937	7966	5791	9702	4757	5797	5283	5546	1981	9159	4737	6277	5839	4916	5136	3519	6684	2619	1765	4921
Fam71f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E130201H02Rik	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0
Zfp551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tdh	724	5	0	1112	45	0	415	0	61	124	62	600	630	0	2151	1761	4345	1825	3199	4207	1475	3168	3539	2459	105	1624	1904	813
Atcay	0	0	0	0	0	0	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	92	0	0
Zfp558	0	0	0	184	0	21	0	175	343	8	108	4	714	140	0	0	52	0	41	0	684	359	267	394	380	382	68	8
Tdg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1600012H06Rik	1389	1192	2737	126	360	873	1886	1709	1965	16	670	818	3	674	721	373	745	966	9	0	503	1141	909	1166	4	63	913	703
Pycr2	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	49	0	0	0	0	0	563	0	0	275	0
Pycr1	0	0	0	147	0	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
Nfe2l3	0	17	167	0	0	0	3	16	0	0	0	0	0	0	81	0	19	6	933	0	0	0	0	0	6	10	0	0
Nfe2l2	18	18	0	0	0	66	1379	314	2809	609	297	8	4	0	0	370	0	0	4	0	1927	342	13	1384	864	12	374	293
Nfe2l1	196	622	76	80	530	275	520	883	1159	771	772	427	1261	911	392	391	897	938	1374	1445	715	514	1289	504	265	1165	253	165
Rasgrp2	0	0	0	67	0	0	0	0	0	0	0	0	0	0	40	0	0	0	202	0	21	73	0	24	20	94	0	0
Rasgrp3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Iqcf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0
Iqcf5	152	119	10	0	0	0	0	0	0	0	0	5	0	80	0	0	0	0	270	0	21	456	0	341	305	449	501	191
Iqcf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rasgrp4	448	139	4	0	306	7	631	0	673	797	0	67	148	26	34	496	150	650	0	1093	686	706	194	920	31	1026	124	34
Iqcf1	49	260	42	0	76	38	560	173	161	16	27	241	24	0	0	0	81	0	0	0	200	187	0	406	101	0	44	142
BC068157	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
5530401A14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6548	1	1	2	1	2	1	0	2	3	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1
Dio3os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Clns1a	7088	4131	3500	3606	4569	4409	2828	4428	7856	5623	4474	5170	4470	6678	4872	3421	4306	7570	10690	10124	3590	11632	8996	15524	12303	9601	5754	9284
Epm2a	63	720	0	123	0	45	325	66	140	0	12	0	0	0	103	141	0	0	0	0	0	694	170	63	239	76	401	153
Tmprss12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	50	5	0	244	478	0	0	0	6	0	15	0
Lect1	0	0	0	0	0	0	0	44	0	4	0	23	0	356	328	311	100	946	0	13	130	0	256	107	0	0	17	0
Tmprss15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ispd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrxn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nrxn2	0	0	0	0	0	58	65	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	4	0
Nrxn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ncr1	0	0	0	24	0	0	0	0	36	0	28	0	0	0	0	54	0	0	0	0	0	191	0	0	0	3	145	0
Gm20604	1421	1040	14	1179	240	438	1133	4	34	0	0	1572	8	1	252	299	51	20	16	2563	794	268	283	165	106	185	52	541
Olfr145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Henmt1	0	0	0	0	0	27	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr143	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	4	0	0	28	0	0	0	0	28	0	0	0	0
Olfr142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Znrf4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Znrf1	369	95	97	69	567	72	25	0	578	259	34	0	0	0	79	106	6	0	0	306	0	298	498	48	213	680	0	0
Znrf3	0	26	0	0	0	0	449	0	17	0	0	0	0	0	137	472	136	806	35	425	346	179	16	0	0	40	54	723
Znrf2	517	825	566	392	730	499	1059	742	1276	802	220	12	0	340	118	92	517	599	43	0	1757	275	355	239	812	1197	405	558
Sh2d4a	0	0	0	587	0	0	0	0	0	0	127	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0
Apol8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apol6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5891	936	208	369	1439	0	0	625	0	0	0	0	14	22	57	102	23	29	17	0	0	250	627	164	418	732	1724	171	141
S100g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Taar8b	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptpn18	0	0	0	89	0	0	0	0	323	0	0	642	0	0	0	551	0	0	0	0	0	0	0	73	6	0	0	0
Ptpn13	55	0	511	1496	143	438	1479	1391	697	41	22	663	1302	856	1213	28	32	8	915	1911	541	617	291	884	4003	959	953	1603
Glyatl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ptpn11	2421	1777	1802	2626	2544	1095	2646	2024	929	534	916	2434	1509	2432	1393	1405	997	685	530	1206	1898	1550	778	2098	570	830	454	738
Ptpn14	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
Cdip1	788	1489	915	509	261	340	805	555	1769	1743	698	73	895	1761	1026	12	17	41	3322	21	1069	520	1917	1160	85	1092	193	1496
Pinx1	237	94	769	187	195	274	227	314	1074	35	263	366	978	180	82	4	253	745	596	787	512	573	271	505	269	190	196	157
Lpcat2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13939	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
Gm4013	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	68	0	0	0	25	4
Cdipt	1662	45	2634	14	3393	19	2507	5509	5838	11	1179	66	31976	8561	6199	8898	8715	16	18166	16517	1	10369	9276	10766	4502	21415	2365	4953
Gm4850	2109	3295	737	1142	1112	0	2693	0	407	6	112	206	2329	1955	0	0	4	416	0	349	982	977	749	2775	8	298	427	0
Gm4858	17	1468	15	218	6	3	776	6	3	0	6	8	0	0	1	0	7	0	11	0	15	0	0	142	2	0	4	0
Krt75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	0	0	0	0	198	0	0	0	0	0
Krt73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krt78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xylt2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	426	0	175	0	0	0	0
Cct8l1	0	684	0	0	0	121	0	0	0	0	41	162	0	0	0	0	0	0	0	0	856	0	0	0	82	0	4	0
Xylt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pglyrp3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pglyrp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pglyrp1	591	74	142	592	225	406	258	106	332	60	118	431	0	467	166	201	373	0	3	17	167	248	238	130	463	0	75	346
Gpr31b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930539N22Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cbll1	613	1166	618	1328	2497	1225	3046	1310	988	1044	788	1913	623	1961	274	914	176	1391	1133	1425	12	1526	613	1952	2046	1209	1304	1436
Pglyrp4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acot8	1027	407	424	239	1016	261	1270	122	1178	1489	378	1017	504	1744	506	383	98	1588	232	1330	3228	1707	1452	701	2689	948	750	1402
D330023K18Rik	0	127	0	4	0	70	90	0	0	202	37	0	0	722	0	0	0	61	0	0	33	0	19	0	5	4	0	0
Itpk1	0	0	303	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	54	0	0	0	123	0	0
Epha8	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0
BC018242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epha6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
Lekr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epha4	0	0	0	621	28	0	0	0	4	0	0	0	0	0	538	0	0	131	0	0	0	44	0	4	0	22	269	297
Epha3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epha2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epha1	3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	53	0	0	0	0	0	0	0
Gclm	4	1360	268	0	830	427	875	35	20	47	242	383	2178	1077	370	821	0	1409	4	324	673	775	790	1546	819	0	340	24
Gclc	4	1273	1904	1100	0	281	426	85	0	0	0	0	0	378	98	499	14	8	0	0	0	0	0	56	0	439	68	115
Aldh2	8	81	1048	74	0	356	164	0	136	0	36	23	8	76	0	0	22	0	0	877	0	322	0	0	203	0	0	0
Fam105b	94	406	293	1731	809	581	273	1409	656	874	196	1094	0	196	1215	791	495	0	8	619	1102	671	451	423	0	240	0	505
Fam105a	0	0	0	0	0	0	37	0	1374	111	454	12	733	0	37	0	0	0	0	0	0	0	0	5	0	0	0	204
Trim28	1197	2303	2907	2991	5409	1616	3023	2019	8112	3118	1252	4257	4628	11973	4440	4710	2292	5748	9721	5742	9698	6225	6374	6439	5026	7659	3363	6516
Trim29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim24	783	1237	341	67	224	327	628	218	2163	86	893	120	239	379	567	696	883	1215	1422	864	776	1596	779	246	509	139	365	1021
Trim25	6	59	0	97	0	47	518	111	727	0	32	80	0	573	0	125	7	0	4	0	0	0	0	0	278	193	340	318
Trim26	0	0	0	4	0	0	33	456	181	0	0	0	0	0	0	0	379	0	0	0	0	214	0	0	0	0	0	0
Trim27	1914	1121	4	2898	2202	1830	2537	3057	1989	1126	938	317	1758	1795	1284	1266	1140	790	4528	1455	4301	3594	1472	1293	1283	2541	956	1435
Trim21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trim23	94	572	0	0	842	105	201	0	317	0	121	15	0	0	0	0	121	396	0	0	0	4	0	19	0	0	0	0
