gene_symbol	ICM_1_FPKM	ICM_2_FPKM	ICM_3_FPKM	ICM_4_FPKM	TE_1_FPKM	TE_2_FPKM	TE_3_FPKM	TE_4_FPKM
Wrn	0.0	0.0	0.0	0.0	2.418536	0.020862	0.029031	0.0
Purg	5.222883	8.086302	4.054767	0.818548	4.696038	20.028454	3.54839	2.987128
Hmgb1-rs17	0.0	0.003333	0.0	0.312208	0.0	0.0	0.039926	0.047609
Tex15	0.102676	0.089099	0.226055	0.093006	0.178967	0.098836	0.066058	0.074411
Ppp2cb	47.428856	36.539021	38.115215	55.854725	37.312294	32.009739	36.290028	37.221474
Ubxn8	26.071762	20.368534	28.559164	16.606623	28.224943	21.146626	20.538212	22.437037
Gsr	39.599117	39.443405	42.82003	44.974529	36.029366	33.516472	37.543308	34.491982
Gtf2e2	0.496808	4.315957	2.419009	3.497445	7.245586	5.103855	6.716813	4.484934
Smim18	3.996182	0.0	0.428566	0.0	0.0	0.0	0.133782	0.0
Rbpms	31.060463	31.205446	22.985666	17.823164	27.33708	39.309166	19.681494	18.483019
Dctn6	28.169462	19.57803	44.439014	45.475582	33.724815	24.393593	37.896454	42.731689
Mboat4	0.0	0.0	0.0	0.0	0.0	0.0	0.174422	0.0
Leprotl1	8.939279	7.64447	9.643457	14.625833	10.094104	7.666194	11.599171	10.066721
Tmem66	8.610761	8.398504	15.60109	21.957317	21.777338	8.980438	16.669065	18.348501
B930018H19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dusp4	6.538342	3.891748	5.087033	8.813146	31.639851	27.443798	24.253368	25.308472
Tnks	10.355474	11.07099	10.93197	18.522131	15.262236	10.807006	11.960866	12.651976
Ppp1r3b	4.3614	1.816145	9.795649	9.741101	19.20603	16.938232	17.664581	20.060099
Eri1	16.551973	17.338091	23.384386	23.603378	19.718483	12.571862	23.823967	22.465364
Gm16793	0.0	0.0	1.141044	0.0	0.0	0.0	0.0	0.208523
Mfhas1	0.656437	0.0	0.169368	0.45731	0.255345	0.0	0.265229	0.176554
Cldn23	0.0	0.0	0.0	0.0	0.0	0.0	0.05079	0.042293
D8Ertd82e	0.397816	0.038547	0.193113	0.110284	0.474451	0.917308	0.409567	0.537309
Lonrf1	11.922158	7.676597	15.435582	22.060825	14.644109	10.370397	20.860558	21.928604
6430573F11Rik	0.0	0.0	0.011477	0.0	0.240176	0.0	0.0	0.0
Dlc1	16.114735	22.394299	10.599451	13.071485	18.79492	2.373155	9.685097	6.996616
AI429214	0.182826	0.0	2.333306	0.0	0.246793	0.0	0.534998	0.617639
Sgcz	0.017708	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mir383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tusc3	2.729955	1.74938	3.373717	2.71222	2.267667	0.42332	3.454872	3.28678
Gm6213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Msr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fgf20	0.0	0.0	0.191684	0.0	0.0	0.0	0.044479	0.0
Micu3	2.131723	3.599763	3.86593	3.126758	1.176144	0.63592	2.094341	1.550633
Zdhhc2	15.475506	13.121225	13.399512	15.329652	5.736719	5.761156	6.86566	6.020142
Cnot7	22.231253	17.482328	22.827032	28.01046	23.999279	12.545761	20.267838	18.959906
Vps37a	20.952948	17.664595	20.080307	18.349434	26.658817	24.608385	21.547602	21.352276
Mtmr7	27.376333	30.850292	23.166187	24.076418	11.51619	9.148884	8.955951	7.786671
Adam24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc7a2	5.791485	1.175383	3.191386	2.935901	0.857384	2.698954	1.533198	1.234478
Pdgfrl	0.0	0.0	0.317473	0.394362	0.444299	0.0	0.04214	0.471453
Mtus1	0.0	0.386308	0.0	0.0	4.211119	6.447973	1.461586	0.103029
B430010I23Rik	0.388469	0.910305	3.393655	2.46241	1.732693	2.315494	1.018556	1.602913
Fgl1	0.0	0.0	2.649392	0.604505	0.293519	1.311416	0.467533	0.071294
Pcm1	23.547274	23.796356	33.583466	29.999805	22.997454	18.309778	27.626873	27.94075
Asah1	52.831955	59.440769	63.354614	66.571632	56.296619	43.267208	64.339066	58.17004
Frg1	22.423944	15.571114	20.965633	18.614201	22.278641	28.357786	19.901953	15.536021
Triml1	10.309771	21.60173	4.680725	19.923464	4.436772	1.894472	3.01847	4.705763
Triml2	13.839334	28.247183	18.210716	20.474701	15.914911	12.500787	11.03537	11.382403
Zfp42	90.910919	72.030029	81.96685	87.356049	103.587952	79.655823	79.815018	78.954262
Adam26b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam26a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm5346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm5347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fat1	82.733559	72.006348	57.171417	53.972664	56.869789	50.510872	40.095173	42.690567
AY512931	2.03331	0.0	0.211648	0.346926	0.023399	0.0	0.036531	0.0
Mtnr1a	0.0	0.0	0.0	0.088086	0.0	0.0	0.0	0.0
Gm6329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klkb1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cyp4v3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fam149a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tlr3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sorbs2	0.0	0.0	0.0	0.0	0.089908	0.0	0.070026	0.055856
Pdlim3	0.103147	0.292856	0.0	0.238894	0.277492	0.0	0.140622	0.0
Ccdc110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700029J07Rik	0.0	0.0	0.290193	0.027516	0.0	0.123287	0.49969	0.057142
Ufsp2	12.395338	14.639783	12.0893	16.210968	11.700308	7.594879	16.729734	19.070953
Ankrd37	0.0	0.358903	0.403287	0.281563	1.497274	0.353938	0.816287	0.151599
Lrp2bp	0.219751	1.527581	0.0	0.055113	0.394807	1.106537	0.26491	0.185803
Snx25	1.006393	4.296375	1.28648	1.029371	3.043381	0.336119	3.176491	1.49368
4933411K20Rik	13.414282	7.657823	14.030514	9.503013	6.427224	8.307828	10.493771	9.921393
Slc25a4	272.387634	242.362946	242.868958	217.602676	359.977264	227.866318	318.132599	341.026398
Helt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acsl1	5.212554	6.457319	6.722908	7.417988	4.511632	4.193838	7.196768	6.757071
Mlf1ip	9.439857	7.797296	15.986741	10.737908	8.226325	10.900439	7.719934	7.934926
Ccdc111	5.426603	6.891051	6.2998	6.709176	5.07884	4.337168	6.628742	4.943717
Casp3	12.018059	18.479143	24.892906	46.888042	5.019282	12.735116	14.855936	10.259243
Irf2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031515
Enpp6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Stox2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122268
Trappc11	17.099274	13.796538	15.364247	13.552643	22.661619	18.145496	21.05018	20.453011
Rwdd4a	6.903828	10.503639	13.212873	17.397097	18.39234	15.853585	17.217611	15.417789
Ing2	6.553687	6.054652	9.855734	13.079725	11.20734	7.20575	11.822136	11.032756
Cdkn2aip	1.434031	4.814801	5.447049	5.326112	4.834077	3.75397	6.335695	4.583747
Cldn24	0.916203	0.415601	0.34134	0.201053	0.613517	0.76427	0.799107	0.009918
Cldn22	3.473971	0.315675	0.148356	0.07585	0.417155	2.028202	0.225752	0.360704
Wwc2	34.005253	28.004704	17.195984	16.71629	31.872013	33.78286	22.976294	22.674118
Dctd	0.715622	2.601978	7.992051	1.322499	1.599784	0.0	1.680009	1.320611
Tenm3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aga	1.863302	1.448377	1.142892	1.713742	0.462446	0.0	0.887568	1.780016
Neil3	0.545889	0.901514	0.988563	2.175573	0.0	0.676953	1.034098	1.023492
Vegfc	3.795753	1.487779	4.853742	6.144455	0.582098	0.0	0.278522	0.487266
Spcs3	22.278736	27.909519	28.518059	36.70171	24.905621	25.974001	41.42775	34.539623
Asb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spata4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wdr17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gpm6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Adam29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glra3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hpgd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cep44	14.270699	6.368239	12.858019	11.971934	6.778678	4.889147	9.072398	7.441045
Fbxo8	3.871486	2.008128	5.123188	5.776777	3.491408	1.114846	4.446995	3.747679
Hand2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scrg1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sap30	21.304476	22.147728	25.142794	30.396788	7.446642	12.672761	9.506878	9.887184
Hmgb2	158.378082	146.325638	117.367966	114.715775	153.981918	141.230988	124.483459	112.101913
Galnt7	0.019119	6.104037	0.015809	2.118629	0.017891	0.0	1.197215	0.943756
AW046200	0.0	0.0	0.149367	0.0	0.0	0.0	0.0	0.0
Galntl6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm15881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BC030500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Aadat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mfap3l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2700029M09Rik	63.500965	91.895721	91.294533	77.627968	79.32206	60.924625	97.002136	79.631889
Clcn3	0.311464	6.355299	0.031534	0.0	1.446885	0.012096	0.012505	0.003877
Nek1	6.300034	4.940393	10.354568	8.727057	10.155708	7.394493	9.479538	10.608838
Sh3rf1	3.415646	1.73642	2.933387	2.088091	6.211158	5.864097	3.823732	4.446084
Cbr4	15.758228	8.734808	27.834751	27.560282	18.486145	10.09725	28.318254	32.35796
Palld	2.78646	3.98657	5.627983	6.216315	3.521942	3.188504	3.917039	2.821283
Ddx60	0.0	0.181297	0.175149	0.0	0.0	0.0	0.049329	0.047367
Anxa10	0.0	0.0	0.0	0.0	0.0	0.0	0.040892	0.0
Spock3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm4975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tll1	0.0	0.0	0.0	0.106954	0.198837	0.0	0.092761	0.0
Mir710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cpe	3.46895	2.250691	1.803967	0.315246	0.81937	0.0	0.435189	0.093507
Sc4mol	16.383549	13.514791	50.572651	44.548386	31.918385	24.210987	70.26152	64.759071
Klhl2	11.652011	8.932145	11.905559	5.291589	6.431849	5.95371	7.62695	7.419266
Tmem192	0.959684	1.232213	1.669898	3.057749	3.979273	9.765652	2.010752	2.711489
Trim75	0.196725	0.0	0.0	0.336266	0.40331	0.0	0.155005	0.099896
Trim60	0.0	0.0	0.460027	0.206366	0.372808	0.0	0.0	0.010688
Trim61	0.0	0.0	0.0	0.174009	0.0	0.0	0.0	0.0
Gm10664	1.371547	0.0	5.672502	1.349219	1.447134	0.999216	1.10564	1.243227
BC030870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
March1	0.089204	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tma16	25.086109	16.741219	34.414482	32.232662	17.106209	13.501131	27.370543	24.134291
Tktl2	0.0	0.708176	0.0	0.0	0.0	0.308814	0.156997	0.075865
Npy5r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Npy1r	0.0	0.0	0.0	0.056164	0.0	0.0	0.0	0.0
Naf1	2.780943	1.326501	4.174432	3.910241	3.813614	1.426698	2.329293	3.751182
Nat1	2.032558	0.517957	3.188402	3.799485	1.967886	1.497795	2.356915	1.416109
Nat2	0.0	4.776597	5.007693	9.429567	4.188154	0.0	7.481314	4.571819
Nat3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psd3	0.0	0.0	0.125078	0.0	0.0	0.0	0.0	0.000646
Sh2d4a	0.0	0.0	1.495409	0.4776	4.718724	8.913125	4.943584	3.856304
Csgalnact1	0.0	0.0	0.0	0.0	0.0	0.0	0.066035	0.0
1700125H03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ints10	44.765934	22.047712	22.344769	24.882351	20.401123	13.865786	18.450813	23.333511
Lpl	0.302112	0.052846	0.019898	0.0	0.119026	0.16152	0.421247	0.268899
Slc18a1	0.148953	0.815995	0.946829	0.184942	0.348551	0.0	0.360554	0.673768
Atp6v1b2	59.248531	81.906982	80.374657	75.736366	77.849831	66.912415	89.103676	83.24295
Lzts1	0.0	0.0	0.0	0.0	0.152195	1.127636	0.072946	0.0
Zfp930	4.986352	4.044515	4.312101	4.453427	2.655164	2.751165	3.753359	3.649185
D130040H23Rik	1.112766	0.970949	0.931754	2.657334	0.699194	0.806552	1.688333	1.633844
Gm10033	2.034197	2.555161	7.734305	4.259752	1.093723	0.96849	5.084799	5.015448
Zfp868	8.711727	4.852208	2.633897	0.040188	2.690879	0.064791	1.570585	6.628558
Zfp964	0.0	0.0	0.47904	0.0	0.319924	0.0	0.866492	0.848647
Zfp869	0.670826	2.512187	0.003897	0.05387	0.0	0.0	1.644758	0.078825
Zfp963	1.922065	0.534634	0.141622	2.937994	0.898453	0.0	0.807534	0.582054
Zfp866	3.028369	5.386122	1.263983	1.508105	2.003015	1.576137	2.085041	1.102432
Atp13a1	48.078327	34.230614	25.081944	21.729422	31.043585	32.325386	18.840219	22.802263
Gmip	5.469639	1.228871	0.981934	1.426476	1.634257	1.301542	0.969549	1.008246
Lpar2	4.238028	1.174681	1.537304	0.8028	1.588981	2.97929	0.573809	0.639672
Pbx4	3.530048	2.64264	0.0	0.082391	0.817546	0.864706	0.511777	1.016446
Cilp2	0.022285	0.272057	0.0	0.059166	0.356271	0.0	0.232898	0.365132
Ndufa13	71.939377	87.950615	49.112461	59.996674	56.79488	53.130833	41.715118	50.169186
Tssk6	0.0	0.0	0.708381	0.0	0.0	0.0	0.0	0.261747
Gatad2a	19.384232	24.594494	4.267728	0.0	0.0	0.0	3.40622	5.44908
Mau2	0.19634	1.169018	0.02712	0.05381	0.108574	0.701763	0.123157	0.180289
Sugp1	31.58667	26.874239	22.97337	16.963467	15.85862	21.746649	19.319071	17.389339
Tm6sf2	1.761044	0.617461	1.02634	0.837001	1.242735	2.272693	0.26454	0.342771
Hapln4	1.0981	2.800378	1.336569	3.550943	13.028971	11.551564	9.809473	10.474967
Ncan	0.0	0.0	0.0	0.0065	0.167414	0.199875	0.302071	0.223556
Rfxank	3.894761	0.0	2.409865	2.650287	4.029171	0.0	1.063493	2.761857
Nr2c2ap	12.691643	6.379599	12.402772	15.006302	18.244606	53.571716	14.024281	17.659569
2310045N01Rik	30.483276	29.703083	21.85811	21.643589	21.641134	31.836061	29.1703	26.469055
Mef2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tmem161a	4.349126	3.6443	3.600018	5.656977	4.179683	6.258371	2.441011	2.329113
Slc25a42	4.029386	4.66147	0.467028	2.730946	3.109082	1.538775	1.571498	1.500127
Armc6	1.918234	2.829121	1.768274	2.221088	3.830624	2.170097	2.720209	3.477682
Sugp2	3.589791	2.013503	0.72956	1.477921	2.71722	1.879726	1.30492	0.756053
Homer3	0.313662	0.552855	0.213229	0.141245	0.24381	0.773717	0.062743	0.063884
Ddx49	17.556381	24.560497	11.595428	14.883693	19.433594	18.202919	13.861839	15.671509
Cope	62.670994	53.203884	49.682545	59.144993	60.532589	70.781853	49.581871	70.49276
Gdf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cers1	0.286857	0.042971	0.0	0.0	0.080456	0.0	0.03485	0.063831
Upf1	0.0	0.0	2.751015	5.78441	0.172161	0.0	5.299434	6.883155
Comp	0.0	0.385996	0.300918	0.0	1.057704	0.170993	1.040943	0.534749
Crtc1	2.3878	1.547605	1.368797	1.602137	1.801664	2.431924	1.393909	1.758253
Klhl26	0.0	0.0	0.289694	2.992302	4.049473	0.0	1.445298	0.0
Tmem59l	0.0	0.117604	0.178866	0.0	0.0	0.0	0.0	0.0
Crlf1	0.0	0.735033	0.23627	0.425626	0.560817	0.0	0.374339	0.447867
2810428I15Rik	36.283428	23.019436	19.720503	28.78207	32.206264	38.806545	24.251507	27.866173
Uba52	1356.567261	1478.983276	1120.762695	1075.623901	985.891663	1356.467285	950.406921	985.60553
Kxd1	58.510792	43.123009	33.890255	51.717735	39.765568	59.92334	46.606941	46.162407
Fkbp8	26.269964	0.0	23.223812	0.0	15.462602	0.0	17.866783	0.0
Ell	12.015458	6.857773	6.253023	6.619004	15.084001	13.067931	9.784487	12.207908
Isyna1	266.171692	302.630798	194.976456	192.957581	318.984161	454.915314	218.373672	258.072845
Ssbp4	4.248455	5.195027	1.893178	2.002179	2.220877	4.111398	0.782298	1.217618
Lrrc25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gdf15	6.783363	0.745945	0.0	0.139105	0.505444	0.0	0.0	0.0
Pgpep1	1.435893	1.852331	1.53881	0.819366	1.76272	0.376256	1.643468	1.558236
Lsm4	115.488594	113.736389	62.601891	88.371834	65.269829	85.300941	61.733662	54.911011
Jund	3.412239	5.510376	3.341649	3.691254	3.592772	5.533556	3.33666	3.741674
Gm3336	0.0	0.0	0.996747	0.0	1.025793	0.849209	0.673272	0.715045
Pde4c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rab3a	0.68985	0.241367	0.0	0.181446	0.448726	4.281838	0.261827	1.911579
Mpv17l2	30.853062	22.133512	10.04253	12.509065	21.468559	52.877602	16.923668	21.262207
Ifi30	157.583618	144.740707	73.412132	56.034149	102.869553	123.727509	69.89151	72.019501
Pik3r2	5.03435	2.928658	2.120688	2.987169	2.90504	6.811747	2.653454	2.400607
2010320M18Rik	6.691464	0.349432	1.566974	0.450142	4.065503	0.44255	2.982079	1.609809
Mast3	7.476508	5.560349	5.178553	8.485921	9.47832	11.546234	6.137558	7.014607
Il12rb1	0.046812	0.0	0.094168	0.189636	0.054522	0.0	0.223471	0.080491
Arrdc2	1.626812	1.014662	2.759549	0.689427	1.508029	1.288414	1.703973	1.985341
Kcnn1	0.347984	0.0	0.0	0.0	0.0	0.0	0.178601	0.057251
Ccdc124	36.863415	40.413361	27.708225	17.738552	36.38763	62.419025	40.278496	35.521767
Slc5a5	0.103587	0.0	0.0	0.0	0.398152	0.0	0.150291	0.412382
Rpl18a	20.506563	21.574034	14.88455	12.967902	12.506673	9.232684	12.872233	15.851315
Snora68	57.724449	40.581699	25.738028	17.531599	43.129906	24.060133	24.609955	24.386202
Map1s	4.803259	5.378021	4.68724	4.070491	4.475926	3.624048	2.267044	2.867951
Mir1969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Haus8	3.596279	5.888678	4.39554	9.992658	8.195722	8.5114	5.257056	5.934358
Myo9b	9.862665	1.00572	9.284513	7.537954	8.636801	10.484498	6.953311	9.278313
Use1	32.108318	32.246529	8.837014	2.443298	0.0	9.708073	0.250524	9.000945
Ocel1	1.153452	2.131902	1.735411	3.361641	0.965129	2.363832	1.327497	1.642443
Nr2f6	0.697495	1.034798	0.059068	0.033448	1.111188	2.227944	1.017629	0.875452
Ushbp1	0.02485	0.460958	0.44358	0.509345	0.142731	0.0	0.318176	0.413631
Babam1	18.79545	22.300289	12.180069	7.968344	13.268439	21.092144	15.899553	15.73937
Ankle1	11.119265	17.611191	10.645532	11.334422	6.088714	5.534857	7.298976	8.017115
Abhd8	0.997115	0.755746	0.346687	0.265876	0.597637	0.0	0.213102	0.610495
Mrpl34	41.792992	53.899647	42.420963	45.479172	42.815018	51.13541	42.431641	44.017796
Dda1	23.180115	35.881519	22.765455	13.702898	21.396332	23.511913	17.921753	22.458055
Ano8	0.011739	0.0	0.0	0.0	0.066757	0.179828	0.024923	0.0
Gtpbp3	2.683479	2.636377	4.40199	6.425188	2.500952	2.390612	2.839899	3.485083
Plvap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038831
Bst2	15.503403	17.028065	1.552818	13.223421	6.845192	9.373925	5.549585	3.610048
Mvb12a	7.4282	4.432378	9.185151	9.153156	10.654672	17.841429	16.356268	11.642467
Tmem221	0.0	0.0	0.0	1.307759	2.039802	0.0	0.331031	0.0
Nxnl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slc27a1	13.738023	22.732405	5.804942	7.624017	8.55082	6.11328	4.82907	6.563603
Pgls	9.328272	26.754986	7.20327	7.513353	6.298819	14.087664	8.39983	7.406137
Fam129c	0.128682	0.531065	0.0	0.0	0.436647	0.0	0.830985	0.55276
Glt25d1	17.795425	34.46764	23.041174	16.315617	14.559261	12.498329	15.729838	16.065825
Unc13a	0.182259	0.302971	0.046397	0.138049	0.11077	0.53326	0.0705	0.019672
Jak3	1.677759	4.774441	3.673719	0.865276	0.14563	0.105982	0.095154	0.094093
Insl3	1.162639	1.82491	0.788358	0.219175	0.132397	0.0	0.217392	0.169038
B3gnt3	12.671654	4.465596	3.249756	2.562306	1.172317	0.823636	1.148716	1.562138
Fcho1	1.466213	0.884272	0.067292	0.0	0.608366	0.0	0.151813	0.192118
Zfp709	0.886229	1.240625	1.137619	3.870678	0.800865	0.0	1.145029	0.920435
Zfp882	0.708083	1.43944	0.631976	1.391181	0.48106	0.61189	1.082397	0.981076
Zfp617	1.361333	2.493804	7.679663	3.95838	2.013631	3.257523	4.650913	3.712054
Zfp961	26.511412	30.362051	34.158146	31.077785	19.636454	29.965395	23.787508	22.14337
Cyp4f18	0.0	0.0	0.0	0.244843	0.0	0.0	0.0	0.111441
Olfr372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olfr374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tpm4	274.183685	273.884857	232.925766	219.660172	342.851471	454.425476	316.00885	305.657257
Rab8a	63.054588	56.076496	41.304218	52.052166	66.469597	76.906174	63.149757	64.743111
Hsh2d	0.763562	0.328517	0.064362	0.061547	0.183098	0.0	0.0	0.159763
Cib3	0.0	0.0	0.0	0.0	1.197501	0.0	0.0	0.0
Fam32a	31.179823	18.973253	37.594246	26.869438	21.378027	21.049194	26.396305	30.243952
Ap1m1	13.24641	8.365743	12.572284	11.226302	8.826011	8.859417	8.350451	8.92228
Klf2	34.734623	18.522797	16.979668	14.315713	9.988461	7.034468	4.5181	5.811278
Eps15l1	28.054913	30.315844	23.279625	17.466873	27.107103	35.034389	20.612385	20.042664
Calr3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700030K09Rik	0.469184	3.925702	0.0	0.720082	0.622237	1.298894	0.4034	0.788337
Cherp	49.418259	54.415966	19.521795	19.4942	40.881577	62.53661	25.590534	28.579313
Slc35e1	7.105738	7.428337	4.501543	6.70738	10.071908	8.373039	5.834798	6.701334
Med26	13.383115	11.61521	5.645484	6.090034	9.551622	13.717699	5.177508	4.670444
Smim7	26.602339	18.127708	40.56929	42.139805	33.129333	26.095058	36.682266	40.188404
Tmem38a	2.598373	3.699021	0.612761	1.822137	2.234371	1.022446	1.877152	2.794164
Nwd1	0.069549	0.0	0.094161	0.080384	0.347385	0.275787	0.319574	0.692188
Sin3b	40.489666	58.694313	64.398499	47.727989	48.267307	89.469475	46.267525	49.981876
F2rl3	0.617328	0.199297	0.412292	0.297471	0.0	0.0	0.167519	0.0
Large	1.277239	0.159517	0.633981	1.995383	0.962056	0.790108	0.808289	0.838286
Mir28b	0.0	0.444803	0.0	0.0	0.465716	0.0	0.292149	0.829808
Isx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hmgxb4	83.185806	52.07502	56.125362	60.587425	56.049629	55.721821	59.654301	59.51627
Tom1	0.0	0.122208	0.020301	0.034312	0.103251	0.000872	0.030489	0.019777
Hmox1	19.040384	19.498005	9.220872	13.59441	33.772007	36.461296	22.915062	23.878351
Mcm5	57.54039	66.222458	53.239349	47.777782	46.941414	62.24778	37.983093	38.341358
Rasd2	0.047844	0.207613	1.297827	0.159697	0.497027	0.419313	0.380826	0.394929
1700007B14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gm10649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nr3c2	0.206056	0.566552	0.234939	0.500045	0.18791	0.323485	0.156833	0.172389
Arhgap10	20.98068	21.232357	17.792061	18.550533	20.335318	20.684668	12.562837	15.847239
0610038B21Rik	2.97854	0.190298	0.88311	0.516655	0.981199	0.420033	0.650023	0.402783
Prmt10	10.023353	8.913625	8.914361	10.685223	7.318908	4.710592	9.143957	8.262369
Tmem184c	5.956621	3.927054	7.431695	9.42587	3.839808	4.602243	7.461349	7.664452
Ednra	0.0	0.318483	0.0	0.041306	0.090239	0.0	0.0	0.0
Ttc29	0.0	0.0	0.0	0.0	0.0	0.0	0.08039	0.0
Pou4f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rbmxl1	73.122261	76.096741	57.966618	75.983383	62.828541	65.385437	53.477737	59.360493
Slc10a7	11.212707	6.569565	5.728818	10.677684	6.026976	5.660269	6.080709	5.841049
Lsm6	7.192687	2.873347	3.190251	2.557823	2.231015	9.664427	2.135874	3.165955
Zfp827	0.35941	0.779545	0.030722	0.833174	0.141745	0.0	0.143259	0.35214
1700011L22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mmaa	1.736014	6.383712	6.241065	3.551061	1.850626	4.439614	4.248532	4.477348
Smad1	2.235857	3.014915	5.215248	5.71916	1.885429	7.260687	2.687036	2.757852
Otud4	24.294601	24.775047	26.711164	26.331461	26.768259	20.095663	28.073236	23.671167
Abce1	88.29702	99.022087	105.335938	116.859215	104.925842	87.131004	117.987556	109.330544
Anapc10	47.484848	35.318542	49.404034	54.025513	44.959202	31.821135	56.269115	50.95459
Hhip	0.0	0.0	0.0	0.0	0.0	0.037211	0.0	0.0
Gypa	0.0	0.0	0.0	0.0	0.089968	0.0	0.0	0.0
Frem3	0.0	0.159209	0.132261	0.108528	0.174161	0.052593	0.115943	0.105649
Smarca5	180.249451	130.999237	178.528992	196.848236	119.652084	85.798454	138.251663	141.93541
Gab1	31.242275	36.293873	34.009964	29.987453	36.949821	38.821041	34.979546	42.588936
Usp38	20.81361	23.906378	15.926913	22.818506	23.914135	14.053638	17.932289	17.16786
Inpp4b	0.0	0.0	0.0	0.018291	0.0	0.0	0.047781	0.056975
Il15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zfp330	40.176872	43.200871	49.933228	50.169987	65.955727	29.771046	69.313744	60.432701
Rnf150	0.0	0.0	0.0	0.007909	0.0	0.0	0.0	0.0
Tbc1d9	1.819454	1.890196	2.110895	2.533713	2.018871	0.895351	1.416538	0.604564
Ucp1	0.0	0.0	0.493001	0.0	0.057056	0.0	0.0	0.0
